stop_transit_point_key,stopName,stop_latitude,stop_longitude
36216,EB 64 AV AT 184 ST,49.11868,"-122.71195"
3622,EB NOONS CREEK DR AT MAUDE CRT,49.28875,"-122.82702"
36220,SB WEST MALL AT NW MARINE DR,49.26811,"-123.25849"
36223,WB AGNES ST AT SAINT MARYS ST,49.20826,"-122.9037"
36224,WB QUAYSIDE DR AT K DE K CRT,49.19897,"-122.91641"
36225,WB QUAYSIDE DR AT RELIANCE COURT,49.19911,"-122.91847"
36227,WB AGNES ST AT ELLIOT ST,49.20813,"-122.90395"
36228,WB QUAYSIDE DR AT RELIANCE CRT,49.19905,"-122.91767"
3623,WB NOONS CREEK DR AT THURSTON TERR,49.28759,"-122.82748"
36235,NB LANSDOWNE DR AT BRIARCLIFFE DR,49.29154,"-122.81101"
36236,NB WHITING WAY AT COTTONWOOD AVE,49.25849,"-122.89179"
36239,EB W BROADWAY AT ALBERTA ST,49.26305,"-123.11055"
3624,NB NOONS CREEK DR AT BARBERRY PL,49.29102,"-122.82326"
36240,SB CLARKE RD AT COMO LAKE AV,49.2628,"-122.88862"
36241,WB IOCO RD AT KICKING HORSE WAY,49.29111,"-122.84616"
36242,NB JONES AV AT W KEITH RD,49.32033,"-123.08163"
36243,CARIBOO HILL SECONDARY,49.23395,"-122.91391"
36244,NB PINETREE WAY AT GLEN DR,49.28299,"-122.79298"
36246,EB W BROADWAY AT COLUMBIA ST,49.26302,"-123.10905"
36247,WB NORTH FRASER WAY AT GLENLYON PKY EAST,49.19745,"-122.99803"
36248,EB NORTH FRASER WAY AT GLENLYON PKY EAST,49.19633,"-122.99693"
36249,EB NORTH FRASER WAY AT 8200 BLOCK,49.19252,"-122.97331"
3625,NB NOONS CREEK DR AT HEMLOCK PL,49.29307,"-122.82297"
36250,WB NORTH FRASER WAY AT TILLICUM ST,49.19027,"-122.98894"
36251,WB NORTH FRASER WAY AT 8000 BLOCK,49.18891,"-122.9825"
36252,WB NORTH FRASER WAY AT MEADOW AV,49.19523,"-122.96929"
36253,SB MARINE WAY AT MARKET CROSSING,49.19898,"-122.97845"
36254,WB NORTH FRASER WAY AT WIGGINS ST,49.19113,"-122.97624"
36255,EB NORTH FRASER WAY AT WIGGINS ST,49.19132,"-122.97545"
36256,WB NORTH FRASER WAY AT 8200 BLOCK,49.19342,"-122.97203"
36257,EB NORTH FRASER WAY AT GLENWOOD DR,49.1945,"-122.96967"
36258,EB NORTH FRASER WAY AT TILLICUM ST,49.18965,"-122.98844"
36259,EB NORTH FRASER WAY AT 8000 BLOCK,49.18896,"-122.98072"
3626,NB NOONS CREEK DR AT HONEYSUCKLE LN,49.29526,"-122.82093"
36261,EB KINGSWAY AT GLADSTONE ST,49.24334,"-123.06161"
36262,WB PRAIRIE AV AT WELLINGTON ST,49.27123,"-122.7621"
36264,EB NW MARINE DR AT DISCOVERY ST,49.27195,"-123.20342"
36265,WB GOVERNMENT ST AT CARDSTON COURT,49.24755,"-122.8993"
36266,SB RICHMOND ST AT SEYMOUR COURT,49.2198,"-122.89849"
36267,EB QUAYSIDE DR AT LAGUNA COURT,49.1999,"-122.92257"
36268,EB QUAYSIDE DR AT RELIANCE COURT,49.19896,"-122.91807"
36269,EB DERWENT WAY AT ANNANCE COURT,49.16973,"-122.93953"
3627,NB NOONS CREEK DR AT SHALE CRT,49.29649,"-122.81715"
36270,WB CLIVEDEN AV AT CARLETON COURT,49.16855,"-122.95928"
36271,NB JOFFRE AV AT MAPLE TREE LANE,49.20934,"-123.01976"
36272,EB NORTH FRASER WAY AT FRASERTON COURT,49.20027,"-123.01389"
36273,EB HALIFAX ST AT PEPPERIDGE COURT,49.26791,"-122.95166"
36274,NB MARINER WAY AT LIGHTHOUSE COURT,49.26388,"-122.81683"
36275,SB MARINER WAY AT LIGHTHOUSE COURT,49.26397,"-122.81697"
36276,WB COMO LAKE AV AT CUSTER COURT,49.2634,"-122.83782"
36277,NB GLENAYRE DR AT GLENACRE COURT,49.27311,"-122.88048"
36278,SB PRINCETON AV AT MCMASTER COURT,49.28448,"-122.87664"
36279,SB NORTH RD AT CAMERON ST,49.25298,"-122.89312"
3628,EB PANORAMA DR AT NOONS CREEK DR,49.29741,"-122.81546"
36280,EB SPURAWAY AV AT CAPE COURT,49.26382,"-122.81206"
36281,SB SPURAWAY AV AT PASTURE CIRCLE,49.2624,"-122.80499"
36282,NB SPURAWAY AV AT WAGON WHEEL CIRCLE,49.2619,"-122.80533"
36283,NB SPURAWAY AV AT PASTURE CIRCLE,49.2647,"-122.80303"
36284,EB BRUNETTE AV AT PARE COURT,49.2377,"-122.84382"
36285,EB COTTONWOOD AV AT WHITING WAY,49.25881,"-122.89216"
36286,WB BRUNETTE AV AT PARE COURT,49.23785,"-122.84375"
36287,SB CITADEL DR AT FORTRESS COURT,49.22956,"-122.78756"
36288,EB INDIAN RIVER DR AT LIGHTHALL COURT,49.32127,"-122.96488"
36289,WB INDIAN RIVER DR AT CASCADE COURT,49.32141,"-122.96675"
3629,SB LANSDOWNE DR AT PANORAMA DR,49.29698,"-122.81385"
36290,NB WELLINGTON ST AT WELLINGTON COURT,49.28809,"-122.76153"
36291,WB NOONS CREEK DR AT FALCON DR,49.2874,"-122.82491"
36292,NB NOONS CREEK DR AT SHALE COURT,49.29649,"-122.81715"
36293,EB NOONS CREEK DR AT MAUDE COURT,49.28883,"-122.82669"
36294,NB LANSDOWNE DR AT GREENHILL COURT,49.29286,"-122.81217"
36295,NB LANSDOWNE DR AT LUPINE COURT,49.2953,"-122.81146"
36296,EB LYNN VALLEY RD AT E 27 ST,49.3342,"-123.04334"
36297,NB NORDEL WAY AT NORDEL COURT,49.14951,"-122.94322"
36298,WB 86A CRES AT TELEGRAPH TRAIL,49.15766,"-122.62588"
36299,SB WESTMINSTER AV AT CHAMBERLAYNE AV,49.10231,"-123.07235"
363,NB GRANVILLE ST AT W 12 AV,49.26106,"-123.13855"
3630,EB DEWDNEY TRUNK RD AT IRVINE ST,49.26801,"-122.79435"
36300,NB WESTMINSTER AV AT CHAMBERLAYNE AV,49.10249,"-123.07217"
36301,WB HAMMOND RD AT GREENHAVEN COURT,49.21728,"-122.67566"
36302,NB 227 ST AT BALABANIAN CIRCLE,49.2313,"-122.59371"
36303,FLAGSTOP WB 100 AV AT 268 ST,49.18407,"-122.47959"
36304,NB PLATEAU BLVD AT BRISTLECONE COURT,49.3037,"-122.79029"
36305,EB PLATEAU BLVD AT TIMBER COURT,49.30631,"-122.78886"
36306,NB JAMIESON COURT AT RICHMOND ST,49.21605,"-122.89571"
36307,WB QUAYSIDE DR AT K DE K COURT,49.19897,"-122.91641"
36308,NB PIPELINE RD AT EL CASA COURT,49.29469,"-122.78012"
36309,NB PINETREE WAY AT TANAGER COURT,49.30674,"-122.7846"
3631,SB LANSDOWNE DR AT DAVID AV,49.29418,"-122.81351"
36310,NB PINETREE WAY AT CARDINAL COURT,49.30463,"-122.78392"
36311,WB PLATEAU BLVD AT TIMBER COURT,49.30632,"-122.78973"
36312,SB PLATEAU BLVD AT MAPLEWOOD COURT,49.30524,"-122.79256"
36313,WB PANORAMA DR AT GREENSTONE COURT,49.29899,"-122.81886"
36314,EB PANORAMA DR AT GREENSTONE COURT,49.29853,"-122.81847"
36315,SB FOREST PARK WAY AT LINDEN COURT,49.30055,"-122.83306"
36316,SB NOONS CREEK DR AT HONEYSUCKLE LANE,49.29532,"-122.82114"
36317,EB NOONS CREEK DR AT APPLEYARD COURT,49.28623,"-122.82565"
36318,WB NOONS CREEK DR AT APPLEYARD COURT,49.28635,"-122.82637"
36319,EB COMO LAKE AV AT CUSTER COURT,49.26326,"-122.83739"
3632,SB LANSDOWNE DR AT BRIARCLIFFE DR N,49.2928,"-122.81305"
36320,EB NORTH FRASER WAY AT GLENLYON PKY WEST,49.20005,"-123.00952"
36321,EB ROCHESTER AV AT GOYER COURT,49.24497,"-122.85363"
36322,WB NORTH FRASER WAY AT GLENLYON PKY WEST,49.20025,"-123.01066"
36323,WB GOVERNMENT ST AT HALSTON COURT,49.24833,"-122.90687"
36324,EB GOVERNMENT ST AT HALSTON COURT,49.24777,"-122.90681"
36325,SB BYRNE RD AT NORTH FRASER WAY,49.19513,"-122.99462"
36326,NB BYRNE RD AT NORTH FRASER WAY,49.19509,"-122.99427"
36327,SB BYRNE RD AT BILL FOX WAY,49.19883,"-122.98787"
36328,NB BYRNE RD AT BILL FOX WAY,49.19929,"-122.98671"
36329,NB BYRNE RD AT MARKET CROSSING,49.20054,"-122.98444"
3633,SB COAST MERIDIAN RD AT PATRICIA AV,49.27621,"-122.75626"
36330,SB BYRNE RD AT MARKET CROSSING,49.20062,"-122.98464"
36332,WB 88 AV AT 168 ST,49.16291,"-122.75734"
36333,WB ADMIRAL WAY AT 5300 BLOCK,49.11201,"-123.07632"
36334,NB RENAISSANCE SQUARE AT QUAYSIDE DR,49.19998,"-122.92457"
36335,NEWTON EXCHANGE BAY 9,49.13309,"-122.8427"
36336,NEWTON EXCHANGE BAY 9 OLD,49.13257,"-122.8429"
36337,WB QUAYSIDE DR AT RELIANCE COURT,49.19905,"-122.91767"
36338,WB PACIFIC ST AT RICHARDS ST,49.27362,"-123.12708"
36339,NB CARIBOO RD AT STORMONT AV,49.24538,"-122.91112"
3634,SB WESTWOOD ST AT DEWDNEY TRUNK RD,49.26748,"-122.79076"
36340,EB 80 AV AT 200 ST,49.14814,"-122.66643"
36341,NB BYRNE RD AT 5100 BLOCK,49.19763,"-122.98969"
36342,NB 168 ST AT 88 AV,49.1633,"-122.75646"
36343,EB 80 AV AT 200 ST,49.14814,"-122.66643"
36345,HANDYDART EDMONDS STN,49.21234,"-122.95888"
36346,WB UNITED BLVD AT LEEDER ST,49.22756,"-122.82964"
36347,SB MAPLE MEADOWS WAY AT 200 ST,49.22033,"-122.66691"
36348,HANDYDART METROTOWN STN CENTRAL BLVD,49.22605,"-123.00422"
36349,HANDYDART ROYAL OAK STN,49.21986,"-122.98796"
3635,EB KINGSWAY AV AT BURLEIGH AV,49.26532,"-122.78847"
36350,HANDYDART PATTERSON STN,49.22977,"-123.0125"
36351,HANDYDART LOUGHEED STN PARKING LOT,49.24836,"-122.89628"
36352,HANDYDART SPERLING-BURNABY LAKE STN,49.25903,"-122.96405"
36353,HANDYDART HOLDOM STN,49.26459,"-122.98137"
36354,HANDYDART BRENTWOOD STN,49.26657,"-123.00207"
36355,HANDYDART METROTOWN STN LOOP,49.22596,"-123.00235"
36356,SB MAPLE MEADOWS WAY AT DUNN AV,49.21844,"-122.66833"
36357,WB ACCESS RD AT MUSEUM OF ANTHROPOLOGY,49.26927,"-123.25849"
36358,WB DUNN AV AT MAPLE MEADOWS STATION,49.21802,"-122.6667"
36359,HANDYDART BURNABY HOSPITAL,49.24944,"-123.01662"
3636,EB KINGSWAY AV AT DIXON ST,49.26573,"-122.78635"
36360,HANDYDART LOUGHEED STN LOOP,49.24807,"-122.89547"
36361,WB W 4 AV AT MAPLE ST,49.26818,"-123.15077"
36367,NB OAK ST AT W 33 AV,49.24175,"-123.1277"
36368,EB W PENDER ST AT HAMILTON ST,49.2818,"-123.11063"
36369,NB OAK ST AT DEVONSHIRE CRES,49.24489,"-123.1275"
3637,SB LANSDOWNE DR AT TURRET CRES,49.29048,"-122.8142"
36371,NB GRANVILLE ST AT W 34 AV,49.24119,"-123.13925"
36372,SB CAMBIE ST AT DUNSMUIR ST,49.28081,"-123.11116"
36373,NB GRANVILLE ST AT W 36 AV,49.23928,"-123.13932"
36374,WB E 41 AV AT VICTORIA DR,49.23276,"-123.0662"
36375,WB E 41 AV AT COMMERCIAL ST,49.23272,"-123.06925"
36376,SB OAK ST AT W 12 AV,49.26031,"-123.12683"
36377,SB OAK ST AT W 14 AV,49.25852,"-123.12691"
36379,SB OAK ST AT W 16 AV,49.25675,"-123.12736"
3638,EB LANSDOWNE DR AT STEEPLE DR,49.29032,"-122.81604"
36382,SB OAK ST AT DOUGLAS CRES,49.25412,"-123.12748"
36383,SB OAK ST AT BALFOUR AV,49.25142,"-123.1276"
36384,NB GRANVILLE ST AT MINTO CRES,49.24314,"-123.13919"
36386,WB E 41 AV AT KNIGHT ST,49.23284,"-123.07773"
36387,SB OAK ST AT W KING EDWARD AV,49.24865,"-123.12773"
36388,WB E 41 AV AT INVERNESS ST,49.23285,"-123.08031"
36389,SB OAK ST AT NANTON AV,49.24599,"-123.1278"
3639,SB LANSDOWNE DR AT HONEYSUCKLE LANE,49.29015,"-122.81913"
36390,WB W 4 AV AT BALSAM ST,49.26833,"-123.16026"
36391,WB W 4 AV AT TRAFALGAR ST,49.2684,"-123.16497"
36392,SB OAK ST AT DEVONSHIRE CRES,49.2441,"-123.12787"
36394,SB OAK ST AT W BROADWAY,49.26305,"-123.12674"
36395,NB GRANVILLE ST AT W 38 AV,49.23742,"-123.13938"
36398,WB W 4 AV AT ALMA ST,49.26871,"-123.18626"
36399,SB OAK ST AT W 33 AV,49.24108,"-123.12797"
364,NB DUNBAR ST AT W 30 AV,49.24553,"-123.18512"
3640,SB LANSDOWNE DR AT STEEPLE DR,49.28736,"-122.81747"
36400,WB W 4 AV AT WALLACE ST,49.26879,"-123.19107"
36401,SB OAK ST AT W 37 AV,49.23731,"-123.12811"
36402,WB E 41 AV AT WINDSOR ST,49.23291,"-123.08529"
36403,WB W 4 AV AT 4000 BLOCK,49.26884,"-123.19408"
36404,WB E 41 AV AT CHESTER ST,49.23299,"-123.08985"
36405,WB W 4 AV AT 4100 BLOCK,49.26892,"-123.19785"
36406,WB E 41 AV AT FRASER ST,49.23302,"-123.09133"
36407,WB W 4 AV AT NW MARINE DR,49.2686,"-123.20059"
36408,WB E 41 AV AT SAINT GEORGE ST,49.23305,"-123.09487"
36409,NB OAK ST AT AT 5100 BLOCK,49.23926,"-123.12778"
3641,PORT COQUITLAM STN BAY 6,49.26099,"-122.77412"
36410,WB W 4 AV AT TRIMBLE ST,49.26903,"-123.20644"
36411,WB W 4 AV AT ARBUTUS ST,49.26822,"-123.15314"
36413,WB E 41 AV AT MAIN ST,49.23319,"-123.10128"
36414,NB NANAIMO ST AT E 22 AV,49.25105,"-123.0565"
36415,WB W 4 AV AT BALACLAVA ST,49.26853,"-123.17423"
36416,NB NANAIMO ST AT E 20 AV,49.25269,"-123.05649"
36418,NB NANAIMO ST AT E 17 AV,49.25536,"-123.05649"
36419,NB BLANCA ST AT W 6 AV,49.26769,"-123.21496"
3642,SB LANSDOWNE DR AT CHARTER HILL DR,49.28591,"-122.8128"
36421,NB NANAIMO ST AT S GRANDVIEW HWY,49.25738,"-123.05648"
36422,WB W 4 AV AT SASAMAT ST,49.26908,"-123.20941"
36423,NB NANAIMO ST AT E 11 AV,49.26034,"-123.05648"
36424,WB W 4 AV AT COLLINGWOOD ST,49.26865,"-123.18211"
36425,EB W 4 AV AT TOLMIE ST,49.26897,"-123.2115"
36427,NB GRANVILLE ST AT W 40 AV,49.23564,"-123.13942"
36429,EB W 4 AV AT TRIMBLE ST,49.26891,"-123.20641"
3643,EB SPURAWAY AV AT PINNACLE ST,49.26315,"-122.81594"
36431,SB BLANCA ST AT W 4 AV,49.26869,"-123.21519"
36432,NB NANAIMO ST AT E BROADWAY,49.26248,"-123.05644"
36435,NB NANAIMO ST AT E 4 AV,49.26697,"-123.05647"
36438,WB UNIVERSITY BLVD AT 5100 BLOCK,49.26369,"-123.22985"
36439,NB NANAIMO ST AT N GRANDVIEW HWY,49.25873,"-123.05647"
36442,WB W 4 AV AT TOLMIE ST,49.26915,"-123.21247"
36443,SB BLANCA ST AT CHANCELLOR BLVD,49.26515,"-123.21531"
36444,WB W 4 AV AT BLENHEIM ST,49.26858,"-123.17809"
36445,NB NANAIMO ST AT GRANT ST,49.27165,"-123.05645"
36446,EB W 4 AV AT ALMA ST,49.26854,"-123.18522"
36447,SB ALMA ST AT W 4 AV,49.26821,"-123.18586"
36448,WB UNIVERSITY BLVD AT ACADIA RD,49.26702,"-123.23932"
36449,SB ALMA ST AT W 6 AV,49.26655,"-123.18592"
3645,NB LANSDOWNE DR AT GUILDFORD WAY,49.28473,"-122.80973"
36451,SB ALMA ST AT W 10 AV,49.26367,"-123.18604"
36452,NB NANAIMO ST AT E 1 AV,49.2699,"-123.05647"
36454,WB E 41 AV AT PRINCE EDWARD ST,49.23309,"-123.09772"
36455,WB PACIFIC BLVD AT DAVIE ST,49.27402,"-123.12196"
36456,SB ALMA ST AT W 12 AV,49.26127,"-123.18608"
36457,WB PACIFIC ST AT RICHARDS ST,49.27362,"-123.1271"
36458,SB DUNBAR DIVERSION AT W 14 AV,49.25998,"-123.18438"
36459,EB W 4 AV AT HIGHBURY ST,49.26856,"-123.18702"
3646,EB SPURAWAY AV AT CAPE CRT,49.26382,"-122.81206"
36460,SB DUNBAR ST AT W 15 AV,49.25866,"-123.18413"
36462,SB DUNBAR ST AT W 17 AV,49.25707,"-123.18526"
36463,EB W 4 AV AT WALLACE ST,49.26852,"-123.19019"
36464,WB W 4 AV AT BAYSWATER ST,49.2685,"-123.17145"
36465,WB W 41 AV AT WILLOW ST,49.23398,"-123.12604"
36466,WB W PENDER ST AT CARRALL ST,49.28071,"-123.10501"
36467,SB DUNBAR ST AT W 21 AV,49.25345,"-123.18527"
36468,EB W 4 AV AT BLANCA ST,49.26902,"-123.21437"
36469,SB DUNBAR ST AT W 23 AV,49.25168,"-123.18531"
3647,COQUITLAM CENTRAL STN BAY 5,49.27499,"-122.79887"
36471,SB DUNBAR ST AT W KING EDWARD AV,49.24968,"-123.18531"
36472,WB W PENDER ST AT ABBOTT ST,49.28129,"-123.10822"
36473,SB BLANCA ST AT W 6 AV,49.26701,"-123.21524"
36474,SB DUNBAR ST AT W 29 AV,49.24593,"-123.18534"
36475,WB W PENDER ST AT RICHARDS ST,49.28382,"-123.11344"
36476,WB W 4 AV AT MACDONALD ST,49.26846,"-123.16887"
36477,WB W PENDER ST AT GRANVILLE ST,49.28458,"-123.11461"
36478,NB BLANCA ST AT W 8 AV,49.26605,"-123.21502"
36479,WB W PENDER ST AT HAMILTON ST,49.28247,"-123.11138"
3648,EB E KEITH RD AT SNT ANDREWS AV,49.31398,"-123.06729"
36480,NB NANAIMO ST AT E 6 AV,49.26512,"-123.05647"
36481,SB DUNBAR ST AT W 31 AV,49.24396,"-123.18536"
36483,WB UNIVERSITY BLVD AT BLANCA ST,49.26402,"-123.21593"
36484,SB DUNBAR ST AT W 39 AV,49.23611,"-123.18544"
36486,WB CORNWALL AV AT CYPRESS ST,49.27254,"-123.14831"
36487,EB W 41 AV AT COLLINGWOOD ST,49.23469,"-123.18165"
36488,WB UNIVERSITY BLVD AT 5300 BLOCK,49.26582,"-123.23555"
36489,WB CORNWALL AV AT ARBUTUS ST,49.27261,"-123.153"
3649,EB DUNKIRK AV AT PIPELINE RD,49.2877,"-122.7832"
36491,WB E 41 AV AT SAINT CATHERINES ST,49.23294,"-123.08733"
36492,WB CORNWALL AV AT YEW ST,49.27265,"-123.15545"
36493,EB W 41 AV AT CARNARVON ST,49.23468,"-123.17252"
36494,SB DUNBAR ST AT W 33 AV,49.24206,"-123.18538"
36495,WB CORNWALL AV AT TRAFALGAR ST,49.2728,"-123.16465"
36496,SB DUNBAR ST AT W 35 AV,49.24015,"-123.18541"
36497,EB W 41 AV AT ELM ST,49.23463,"-123.16365"
36498,EB W 41 AV AT BALSAM ST,49.23459,"-123.16096"
36499,SB MACDONALD ST AT W 3 AV,49.26888,"-123.1684"
365,NB DUNBAR ST AT W 28 AV,49.24743,"-123.18511"
3650,SB SHAUGHNESSY ST AT PATRICIA AV,49.277,"-122.77355"
36500,EB W 41 AV AT YEW ST,49.23455,"-123.15814"
36501,SB CAMBIE ST AT W GEORGIA ST BAY 3,49.27917,"-123.11365"
36502,EB W 41 AV AT WEST BOULEVARD,49.23451,"-123.15583"
36503,EB W 41 AV AT BLENHEIM ST,49.2347,"-123.17831"
36504,WB PACIFIC BLVD AT DRAKE ST,49.27342,"-123.12422"
36505,SB MACDONALD ST AT W 6 AV,49.26627,"-123.16849"
36506,EB W 41 AV AT WILTSHIRE ST,49.23435,"-123.14596"
36507,SB MACDONALD ST AT W 13 AV,49.2602,"-123.16843"
36508,EB W 41 AV AT ADERA ST,49.2343,"-123.1429"
36509,SB MACDONALD ST AT W 16 AV,49.25732,"-123.16851"
3651,SB SHAUGHNESSY ST AT DORSET AV,49.27409,"-122.77509"
36510,SB OAK ST AT 5600 BLOCK,49.23489,"-123.1282"
36512,WB W 16 AV AT MACDONALD ST,49.25782,"-123.16891"
36513,EB W 4 AV AT COLLINGWOOD ST,49.26847,"-123.18122"
36514,WB W 16 AV AT MACKENZIE ST,49.25784,"-123.17079"
36515,WB W 16 AV AT BALACLAVA ST,49.2579,"-123.17459"
36517,EB W 41 AV AT MAPLE ST,49.23444,"-123.15163"
36518,SB DUNBAR ST AT W 27 AV,49.24781,"-123.18533"
36519,EB W 4 AV AT TRUTCH ST,49.26838,"-123.17538"
3652,SB PRINCETON AV AT HARVARD DR,49.2828,"-122.87724"
36520,EB W 4 AV AT BAYSWATER ST,49.26831,"-123.17063"
36521,SB MACDONALD ST AT W 21 AV,49.25338,"-123.16788"
36522,EB W 4 AV AT MACDONALD ST,49.26828,"-123.16791"
36523,SB MACDONALD ST AT W 23 AV,49.2516,"-123.1679"
36524,EB W 4 AV AT TRAFALGAR ST,49.26824,"-123.16413"
36525,EB W 41 AV AT GRANVILLE ST,49.23427,"-123.14078"
36526,NB NANAIMO ST AT CHARLES ST,49.27362,"-123.05645"
36527,NB NANAIMO ST AT NAPIER ST,49.27521,"-123.05645"
36528,SB DUNBAR ST AT W 37 AV,49.23835,"-123.18544"
36529,WB W KING EDWARD AV AT PUGET DR,49.24963,"-123.17044"
3653,NB LANSDOWNE DR AT CHARTER HILL DR,49.28622,"-122.8133"
36530,NB NANAIMO ST AT ADANAC ST,49.2778,"-123.05644"
36531,SB BURRARD ST AT DAVIE ST,49.27891,"-123.12965"
36532,NB NANAIMO ST AT E PENDER ST,49.28052,"-123.05639"
36533,EB W 4 AV AT 4100 BLOCK,49.26868,"-123.19763"
36535,WB E HASTINGS ST AT VICTORIA DR,49.2813,"-123.06613"
36536,EB W 41 AV AT MACDONALD ST,49.23467,"-123.16698"
36537,NB NANAIMO ST AT E HASTINGS ST,49.28141,"-123.05639"
36539,NB NANAIMO ST AT PANDORA ST,49.28331,"-123.05641"
3654,EB LANSDOWNE DR AT HONEYSUCKLE LANE,49.29017,"-122.81828"
36540,MARPOLE LOOP BAY 1,49.20276,"-123.13333"
36541,EB SW MARINE DR AT OAK ST,49.20435,"-123.13068"
36542,SB MACDONALD ST AT ALAMEIN AV,49.24986,"-123.16792"
36543,WB CORNWALL AV AT BALSAM ST,49.27272,"-123.16045"
36544,NB OAK ST AT W 70 AV,49.20878,"-123.13012"
36545,NB OAK ST AT W 71 AV,49.20717,"-123.13016"
36546,SB MACDONALD ST AT W 1 AV,49.27077,"-123.16834"
36547,SB QUESNEL DR AT W KING EDWARD AV,49.2496,"-123.17192"
36548,WB E HASTINGS ST AT TEMPLETON DR,49.28126,"-123.06024"
36549,NB OAK ST AT W 59 AV,49.21741,"-123.12902"
3655,EB LANSDOWNE DR AT TURRET CRES,49.29031,"-122.81337"
36550,NB OAK ST AT W 57 AV,49.21952,"-123.12844"
36551,NB OAK ST AT W 54 AV,49.2218,"-123.12836"
36552,NB OAK ST AT W 53 AV,49.22304,"-123.12833"
36553,NB OAK ST AT PARK DR,49.21471,"-123.12992"
36554,NB OAK ST AT W 49 AV,49.22687,"-123.12817"
36555,SB MACDONALD ST AT W BROADWAY,49.26427,"-123.16838"
36556,NB OAK ST AT W 43 AV,49.23235,"-123.12801"
36557,WB SW MARINE DR AT MONTCALM ST,49.20417,"-123.13726"
36558,NB OAK ST AT W 41 AV,49.23366,"-123.12794"
36559,NB GRANVILLE ST AT W 71 AV,49.20743,"-123.14041"
3656,SB GLENAYRE DR AT COLLEGE PARK WAY,49.28101,"-122.88042"
36560,NB OAK ST AT W 46 AV,49.22955,"-123.12811"
36561,NB GRANVILLE ST AT W 67 AV,49.21117,"-123.14033"
36562,NB GRANVILLE ST AT W 64 AV--,49.21365,"-123.14022"
36563,SB DUNBAR ST AT W 19 AV,49.25527,"-123.18528"
36564,NB GRANVILLE ST AT PARK DR,49.21689,"-123.14012"
36565,SB MACDONALD ST AT W 19 AV,49.25521,"-123.16787"
36566,NB GRANVILLE ST AT W 57 AV,49.2197,"-123.14001"
36567,NB GRANVILLE ST AT W 53 AV,49.22295,"-123.1399"
36568,NB GRANVILLE ST AT W 55 AV,49.22112,"-123.13995"
36569,NB GRANVILLE ST AT W 49 AV,49.22742,"-123.13971"
3657,NB LANSDOWNE DR AT STEEPLE DR,49.28735,"-122.81688"
36571,NB GRANVILLE ST AT W 46 AV,49.22999,"-123.13962"
36572,EB KINGSWAY AT MAIN ST,49.26382,"-123.10052"
36573,NB GRANVILLE ST AT W 52 AV,49.22434,"-123.13983"
36574,WB W PENDER ST AT HOWE ST,49.28552,"-123.11607"
36575,EB E BROADWAY AT PRINCE EDWARD ST,49.26245,"-123.09553"
36576,EB E BROADWAY AT KINGSWAY,49.26272,"-123.09807"
36577,NB GRANVILLE ST AT W 43 AV,49.2328,"-123.13952"
36578,SB FRASER ST AT E BROADWAY,49.26202,"-123.08924"
36579,EB W 4 AV AT LARCH ST,49.26819,"-123.16187"
3658,NB SPURAWAY AV AT WAGON WHEEL CIR,49.2619,"-122.80533"
36580,SB FRASER ST AT E 13 AV,49.25848,"-123.08929"
36581,EB W 4 AV AT BALSAM ST,49.26816,"-123.15953"
36582,SB DUNBAR ST AT W 41 AV,49.23442,"-123.18548"
36583,WB CORNWALL AV AT MAPLE ST,49.27257,"-123.15064"
36584,SB FRASER ST AT E 19 AV,49.25348,"-123.09013"
36585,EB W 4 AV AT WATERLOO ST,49.26844,"-123.17929"
36586,EB W 4 AV AT ARBUTUS ST,49.26804,"-123.15238"
36587,SB FRASER ST AT E 21 AV,49.25162,"-123.0902"
36588,EB W 4 AV AT CYPRESS ST,49.26797,"-123.14819"
36589,NB OAK ST AT W 67 AV,49.21107,"-123.13004"
3659,NB SPURAWAY AV AT PASTURE CIR,49.2647,"-122.80303"
36590,NB OAK CLOVERLEAF AT SW MARINE DR,49.20592,"-123.12851"
36591,EB W 4 AV AT FIR ST,49.26785,"-123.14016"
36592,SB FRASER ST AT E 23 AV,49.24981,"-123.09026"
36593,SB FRASER ST AT E KING EDWARD AV,49.24831,"-123.09028"
36595,SB FRASER ST AT E 27 AV,49.24631,"-123.09032"
36596,SB FRASER ST AT E 16 AV,49.25611,"-123.09007"
36597,SB FRASER ST AT E 33 AV,49.23998,"-123.09049"
36598,NB OAK ST AT W 51 AV,49.225,"-123.12826"
36599,SB FRASER ST AT E 29 AV,49.24425,"-123.0904"
366,NB DUNBAR ST AT W 36 AV,49.23987,"-123.1852"
3660,SB GLENAYRE DR AT GLENCOE DR,49.27431,"-122.88073"
36600,EB W 41 AV AT CYPRESS ST,49.23439,"-123.14886"
36602,SB MACKENZIE ST AT W 31 AV,49.24394,"-123.17033"
36603,WB SW MARINE DR AT GRANVILLE ST,49.20505,"-123.13988"
36604,NB GRANVILLE ST AT W 70 AV,49.20889,"-123.14036"
36605,SB MACKENZIE ST AT W 35 AV,49.24013,"-123.17036"
36606,SB QUESNEL DR AT W 27 AV,49.24821,"-123.17077"
36607,SB MACKENZIE ST AT W 29 AV,49.24585,"-123.17032"
36608,SB MACKENZIE ST AT W 37 AV,49.23825,"-123.17039"
3661,NB SHAUGHNESSY ST AT FRASER AV,49.26954,"-122.77516"
36610,SB MACKENZIE ST AT W 39 AV,49.2364,"-123.17039"
